,R_save
0,0.0
1,0.0009995002498750624
2,0.0009985012491255621
3,0.0009975032468775606
4,0.0009965062421330552
5,0.0009955102338950412
6,0.00099451522116751
7,0.001993021452830511
8,0.001991029427390401
9,0.001989039392980216
10,0.001987051347609921
11,0.0019850652892914704
12,0.001983081216038805
13,0.0029805993757429142
14,0.002977620265922082
15,0.0029746441337222596
16,0.002971670976167315
17,0.003968201040159151
18,0.003964234822227958
19,0.003960272568532578
20,0.004955814524985818
21,0.0049508611871297604
22,0.004945912800136128
23,0.004940969359056532
24,0.005935531108822592
25,0.0059295985439961835
26,0.005923671908769801
27,0.005917751197216808
28,0.005911836403416491
29,0.005905927521454056
30,0.005900024545420619
31,0.005894127469413202
32,0.005888236287534728
33,0.005882350993894014
34,0.005876471582605764
35,0.005870598047790566
36,0.005864730383574883
37,0.00585886858409105
38,0.0068525128933523295
39,0.006845663805003152
40,0.007838321812194553
41,0.008829987657459726
42,0.008821162082589701
43,0.008812345328883964
44,0.00880353738752576
45,0.009794238499582206
46,0.009784449155754537
47,0.00977466959637847
48,0.009764899811674443
49,0.00975513979187267
50,0.009745389527213126
51,0.009735649007945546
52,0.00972591822432941
53,0.009716197166633928
54,0.009706485825138042
55,0.009696784190130408
56,0.009687092251909389
57,0.009677410000783043
58,0.009667737427069117
59,0.009658074521095034
60,0.009648421273197889
61,0.009638777673724428
62,0.010628643962906113
63,0.010618020630609355
64,0.010607407916335883
65,0.010596805809472979
66,0.010586214299418533
67,0.010575633375581034
68,0.010565063027379555
69,0.010554503244243743
70,0.011543454265488877
71,0.0115319165800661
72,0.011520390426562787
73,0.01150887579345278
74,0.011497372669221443
75,0.012485381292240711
76,0.01247290215051933
77,0.01246043548170322
78,0.012447981273325704
79,0.012435539512932576
80,0.01342261043795713
81,0.013409194535470417
82,0.014395292292056654
83,0.014380904193813718
84,0.014366530476478572
85,0.014352171125677495
86,0.014337826127051131
87,0.014323495466254478
88,0.014309179128956873
89,0.015294377350717035
90,0.01527909061673331
91,0.015263819161844022
92,0.016248063220652774
93,0.017231323527278807
94,0.017214100815107613
95,0.01719689531704154
96,0.01717970701587508
97,0.017162535894419934
98,0.01714538193550497
99,0.017128245121976228
100,0.017111125436696892
101,0.01709402286254727
102,0.017076937382424783
103,0.01705986897924395
104,0.01804231788581142
105,0.018024284584576226
106,0.01800626930763012
107,0.01798827203695783
108,0.017970292754562068
109,0.018951831692338616
110,0.018932889331826533
111,0.018913965904208515
112,0.01889506139056113
113,0.01887617577197986
114,0.01885730902957908
115,0.018838461144492048
116,0.018819632097870867
117,0.019800322120761552
118,0.020780031943729307
119,0.020759262296609137
120,0.020738513408756456
121,0.020717785259422368
122,0.02169657807775378
123,0.02167489234254363
124,0.021653228282231242
125,0.02263108612502761
126,0.022608466348790702
127,0.022585869181025793
128,0.023562794849010773
129,0.023539243829671434
130,0.023515716349581807
131,0.023492212385214407
132,0.02446823216294033
133,0.024443776158779473
134,0.024419344598400883
135,0.024394937457372996
136,0.025370054961163728
137,0.0253446975848907
138,0.025319365553321597
139,0.026293559090999435
140,0.026267278672117877
141,0.02724052477039662
142,0.02721329785908188
143,0.027186098161071804
144,0.028158425899041748
145,0.028130281545319567
146,0.029101665571761026
147,0.030072078699625332
