,Delta_save
0,0.15611195645
1,0.20803830079999996
2,0.12903708004999997
3,0.14612418
4,0.0836323202
5,0.14242318205
6,0.09643075279999999
7,0.21006217445000003
8,0.16405564805000003
9,0.07502388480000001
10,0.1857938882
11,0.20426275279999997
12,0.09288481005
13,0.1659801728
14,0.17369028604999998
15,0.18373315805
16,0.17569999205000003
17,0.13737185279999997
18,0.09389611125000001
19,0.17410900499999998
20,0.09618059405000001
21,0.14708260845
22,0.17508994879999998
23,0.21345924605000002
24,0.09047407219999999
25,0.18770677205
26,0.16835663644999999
27,0.14441012820000002
28,0.18825861605
29,0.16726749604999996
30,0.1869172082
31,0.21321103005
32,0.1553585282
33,0.08392704499999998
34,0.06621524405000001
35,0.19645165620000002
36,0.22669337780000004
37,0.12526013519999998
38,0.16922816645
39,0.1781328672
40,0.15426235125
41,0.18782933404999996
42,0.07744867244999999
43,0.0314051922
44,0.21024370124999997
45,0.1018268192
46,0.14174085244999998
47,0.1584507218
48,0.10872250805
49,0.16094301125000002
50,0.16051778
51,0.08985408319999999
52,0.17445143119999998
53,0.09466905845000001
54,0.09106204879999999
55,0.15033289445
56,0.10090379645000001
57,0.19665228980000002
58,0.13589248445
59,0.1464378962
60,0.14539528125
61,0.069938
62,0.071026805
63,0.16380370845000003
64,0.10344880980000001
65,0.16250700500000004
66,0.14271153125
67,0.15636350420000003
68,0.19873360124999997
69,0.1413205448
70,0.07308811444999998
71,0.15194379379999998
72,0.09961416125000001
73,0.12105660124999999
74,0.1367017472
75,0.11787454580000001
76,0.06928503124999999
77,0.18214837245000004
78,0.15355219445000004
79,0.18037219220000003
80,0.09763338605
81,0.13079566580000002
82,0.18944474579999998
83,0.10578620044999999
84,0.11650929919999999
85,0.07280928
86,0.1050469448
87,0.11117970125000001
88,0.08582638805000001
89,0.11831680124999999
90,0.0977615762
91,0.06183237779999999
92,0.08643234644999999
93,0.15349678244999998
94,0.18416987404999996
95,0.12372825125
96,0.11849685619999999
97,0.07321051125000001
98,0.10279484820000002
99,0.14830547219999998
100,0.1486106162
101,0.082539845
102,0.1335307842
103,0.17462277045
104,0.15778153125
105,0.12097296719999999
106,0.17405590005000002
107,0.07887597619999999
108,0.15048098
109,0.1509641352
110,0.11466302719999999
111,0.08091862205000001
112,0.11433762
113,0.16189757045000003
114,0.1515141152
115,0.0
116,0.1243907442
117,0.15518577605
118,0.1154785682
119,0.0698781728
120,0.0641966112
121,0.09520502480000001
122,0.09585631125
123,0.09815994319999999
124,0.09881235125
125,0.13963498580000003
126,0.12846873604999998
127,0.13066271999999998
128,0.12565585805
129,0.15667122645
130,0.1172538738
131,0.05017161645
132,0.15639146645000002
133,0.11842384445000002
134,0.1078708352
135,0.15208164004999997
136,0.10924540245
137,0.12336537920000003
138,0.11799596205000003
139,0.08334219645
140,0.15245689804999998
141,0.16454289779999998
142,0.1522747298
143,0.11155253779999999
144,0.16012706405000002
145,0.07987205120000002
146,0.14547617999999998
147,0.09610604820000002
148,0.10198482845
149,0.11115141004999998
150,0.12300799999999999
151,0.10474006805
152,0.0964834592
153,0.10675434245
154,0.12475512005
155,0.14592962880000002
156,0.12172178
157,0.12016272645000002
158,0.14958809045
159,0.11779687220000001
160,0.10308978244999999
161,0.1715339592
162,0.11527201125000001
163,0.10231026125000002
164,0.13741378880000002
165,0.14967561845
166,0.11301208819999997
167,0.08919820845000001
168,0.12560072
169,0.16111326125
170,0.13133325005000002
171,0.10059855125
172,0.10745784404999997
173,0.1464595442
174,0.09632099405000001
175,0.11135424320000001
176,0.10551958605
177,0.11732652405
178,0.07030875005000002
179,0.13986231605
180,0.07829320205
181,0.08623289205000002
182,0.08940951845000002
183,0.139444805
184,0.10046851379999999
185,0.08224756820000002
186,0.11939918445000003
187,0.0923726162
188,0.10389505280000001
189,0.11679427805
190,0.11369772979999998
191,0.14828913405000002
192,0.14154924245000003
193,0.07855062480000002
194,0.12178593045000001
195,0.07496966420000001
196,0.14448000125
197,0.11193546125
198,0.08179394579999999
199,0.068265125
200,0.14022748820000003
201,0.11701670645
202,0.08448105125000001
203,0.07582786245
204,0.06331461125
205,0.06724911379999998
206,0.12705336405
207,0.11400312500000001
208,0.10935293780000001
209,0.11679911119999999
210,0.13452484500000003
211,0.1300398002
212,0.11006962804999999
213,0.14375522000000002
214,0.11580559380000001
215,0.1001549768
216,0.09098951405000001
217,0.058670251250000006
218,0.15017940125
219,0.11959473245
220,0.13121027645
221,0.13287012499999998
222,0.11705057280000003
223,0.0
224,0.12238383380000001
225,0.08382055680000002
226,0.10219268405
227,0.12555060499999998
228,0.11042650124999999
229,0.11544012500000002
230,0.06364955205
231,0.12877812499999997
232,0.1230377618
233,0.1269475272
234,0.12186490804999998
235,0.11049230405
236,0.11715220124999999
237,0.12150478079999998
238,0.13870117804999998
239,0.10731881204999999
240,0.12519507605
241,0.11153836805
242,0.05897551680000001
243,0.12066328125
244,0.17213778124999998
245,0.14122486580000002
246,0.11191653605000002
247,0.0539758368
248,0.12087952805
249,0.11613790125
250,0.08004000500000001
251,0.13047364445
252,0.13729324005
253,0.11033722879999998
254,0.13547574045000002
255,0.14100174079999997
256,0.11151947644999999
257,0.14013218
258,0.0451861922
259,0.06983331920000002
260,0.09785445605
261,0.11879400245000002
262,0.11200171205
263,0.11796195920000002
264,0.0805690082
265,0.11113255124999999
266,0.1185455432
267,0.10638961920000001
268,0.11727808805
269,0.11044530005000001
270,0.16155633245
271,0.1221069362
272,0.10242790604999998
273,0.10826600445000001
274,0.11672179280000002
275,0.11331180124999998
276,0.1189939328
277,0.10090828879999998
278,0.0756138272
279,0.07036125845
280,0.06813586125
281,0.12136186445000002
282,0.11734590125000002
283,0.09029125125
284,0.06704755805000001
285,0.10836374579999998
286,0.08158376179999999
287,0.11847251645
288,0.13382033780000002
289,0.10851276980000002
290,0.0655437218
291,0.149768645
292,0.12519007220000003
293,0.11410819920000001
294,0.18261946124999998
295,0.06436513205000002
296,0.10895578805
297,0.06192736244999999
298,0.08035639604999999
299,0.16359772005
300,0.11237118245
301,0.1188378752
302,0.1305605
303,0.08210972880000002
304,0.11634040845000002
305,0.1185163298
306,0.12567591125
307,0.14110796879999996
308,0.07022627645
309,0.12224040124999998
310,0.07003527379999999
311,0.09036350720000003
312,0.07837236404999999
313,0.1106474882
314,0.09889683380000001
315,0.09756711380000001
316,0.13519480004999998
317,0.09110899845
318,0.0564076872
319,0.10491406244999998
320,0.0834688082
321,0.1005671552
322,0.16262674805
323,0.1062973832
324,0.12827112499999999
325,0.0861457032
326,0.04854416404999999
327,0.12888979919999996
328,0.10420982044999999
329,0.11263681845
330,0.1254403872
331,0.05914392244999998
332,0.10109256125
333,0.13579866125
334,0.11008370419999998
335,0.12521008819999999
336,0.1193063552
337,0.1360019858
338,0.0925532288
339,0.11869653645000003
340,0.10436052979999999
341,0.06505224500000001
342,0.12535024500000003
343,0.11625359805
344,0.11753491280000003
345,0.14304295844999998
346,0.10728175205
347,0.11274600979999998
348,0.10465312500000001
349,0.1102808648
350,0.08915597645
351,0.12881365245000004
352,0.07922588179999998
353,0.11220058204999998
354,0.11407476125
355,0.09700691044999998
356,0.08525559245000001
357,0.13078032245000001
358,0.03423821120000001
359,0.12607228980000001
360,0.1253702738
361,0.11959473245
362,0.07930153125
363,0.042719645
364,0.08859945125
365,0.12804330125
366,0.0
367,0.13384620605
368,0.048313861250000006
369,0.0989769032
370,0.11185031045
371,0.11219110805000003
372,0.12397710125
373,0.06797353205
374,0.11395538
375,0.09151497619999999
