,Delta_save
0,0.12261151999999999
1,0.10226503125
2,0.21297601124999996
3,0.129032
4,0.1461349922
5,0.08173328804999998
6,0.11415119804999999
7,0.08312187645000002
8,0.18309115844999996
9,0.1884488832
10,0.20441617999999998
11,0.0966856338
12,0.078408
13,0.18293990719999997
14,0.1810936562
15,0.14510423205
16,0.17865253125
17,0.20838676820000002
18,0.20198096820000003
19,0.14642707279999997
20,0.13884342079999998
21,0.17442189845
22,0.20024323279999998
23,0.06620796605
24,0.17793595125
25,0.21474181125
26,0.21832171205
27,0.198639045
28,0.0957993992
29,0.13681157405000002
30,0.20671807004999998
31,0.10809390079999999
32,0.12359397620000001
33,0.19067782579999998
34,0.13950818420000002
35,0.18925397645000003
36,0.12929121005000002
37,0.17006695205
38,0.09699810125000001
39,0.14537910420000003
40,0.12435084499999999
41,0.1490361608
42,0.09915049805
43,0.0
44,0.1331073608
45,0.16857140480000002
46,0.17680431125
47,0.22058746205
48,0.09855468044999999
49,0.0
50,0.16368925445
51,0.20471680845000004
52,0.15026710205
53,0.07487289045000002
54,0.1725546258
55,0.17816271244999998
56,0.0643256712
57,0.07231404500000001
58,0.0975406112
59,0.039309276049999994
60,0.16403273645
61,0.13592897999999998
62,0.1943636552
63,0.118049405
64,0.08686945619999999
65,0.09134392820000001
66,0.10669890124999999
67,0.15528607204999997
68,0.16214234579999998
69,0.14654615219999997
70,0.18272826045
71,0.11210112500000001
72,0.11331656179999999
73,0.1975941248
74,0.11758340179999999
75,0.21024370124999997
76,0.08746653125000001
77,0.0834851522
78,0.11822925644999999
79,0.08266991219999999
80,0.11971703119999999
81,0.08971847999999999
82,0.17396151124999998
83,0.10333058
84,0.1478265938
85,0.16142562000000002
86,0.11352136005
87,0.07987205120000002
88,0.07628417999999998
89,0.18305485245
90,0.14319811279999997
91,0.1090071432
92,0.08704460880000002
93,0.14617824499999998
94,0.08352601919999998
95,0.06742159205
96,0.11007432
97,0.073000205
98,0.06143564045
99,0.1793525832
100,0.0
101,0.1471639752
102,0.0
103,0.14182605405
104,0.08422639245
105,0.10863858845000002
106,0.10084091405
107,0.14164503125
108,0.10634810805
109,0.09732872000000002
110,0.16782321125000002
111,0.18460710845
112,0.07337131245
113,0.14098581005
114,0.10410484500000002
115,0.10178169620000001
116,0.13693714445
117,0.18666049999999998
118,0.0
119,0.16056877805000003
120,0.11149114205
121,0.08796915125
122,0.051049710449999994
123,0.17426836844999996
124,0.14519043845
125,0.1600421888
126,0.0686128968
127,0.19210701125000001
128,0.06561977644999999
129,0.1334481122
130,0.15242928979999998
131,0.17206151220000002
132,0.08568558044999998
133,0.09730224979999999
134,0.15713057405000003
135,0.19755012244999998
136,0.13091844500000002
137,0.1062789408
138,0.09307886579999998
139,0.12204270125
140,0.0
141,0.12787130205
142,0.05382808605
143,0.12926070125000003
144,0.17653681999999998
145,0.0
146,0.13272067204999996
147,0.12446557244999999
148,0.0
149,0.0916690562
150,0.10102063004999998
151,0.18469218645000002
152,0.13226767444999998
153,0.09107485205
154,0.06276424499999998
155,0.14263140500000002
156,0.07976417405000001
157,0.18634902004999998
158,0.0775313442
159,0.1448726792
160,0.17728035125000002
161,0.12687699379999998
162,0.09683960404999999
163,0.1222453458
164,0.0
165,0.12865128125
166,0.14907438045000002
167,0.08498327645
168,0.08064529605000001
169,0.08731184720000001
170,0.0
171,0.15192174420000001
172,0.08676944819999997
173,0.0
174,0.09071670125000002
175,0.08153125805
176,0.14693620500000001
177,0.16813040719999997
178,0.06611702480000001
179,0.05996877120000001
180,0.0741048002
181,0.13555383120000003
182,0.09261777605000002
183,0.10775010420000002
184,0.0592161698
185,0.14779940805
186,0.1788259208
187,0.1932927488
188,0.05666661125
189,0.15901980124999998
190,0.06691213619999999
191,0.0
192,0.12732571845
193,0.08070153125
194,0.12337034645
195,0.1132499232
196,0.10681904205000001
197,0.06942655845000001
198,0.11829734405
199,0.12301296005000001
200,0.0776258802
201,0.0811480898
202,0.08867944979999998
203,0.0
204,0.07841988044999999
205,0.09476481125000001
206,0.0
207,0.11428980500000001
208,0.07614753125
209,0.13001430245
210,0.06009004445000001
211,0.10912390444999999
212,0.16524350719999997
213,0.0
214,0.18131037620000004
215,0.15910440500000003
216,0.06479280019999999
217,0.0
218,0.09582566419999998
219,0.0
220,0.15295980500000003
221,0.09182755125
222,0.09600085620000001
223,0.15487395125
224,0.08636583605000002
225,0.08591756044999999
226,0.1745695872
227,0.08778050000000001
228,0.076401405
229,0.16939692180000002
230,0.13650835005
231,0.12103692005
232,0.0
233,0.11420854244999998
234,0.09400447999999999
235,0.15155815680000004
236,0.06579740879999998
237,0.0
238,0.0675134258
239,0.07285507919999998
240,0.11169901125000001
241,0.0696465842
242,0.06026003280000001
243,0.12686188204999999
244,0.08872578125000001
245,0.07482646125
246,0.08104338000000001
247,0.0
248,0.053395852050000005
249,0.05877991845
250,0.17381997605
251,0.10023555380000002
252,0.0
253,0.0
254,0.12305760499999999
255,0.0645410592
256,0.07721271045000001
257,0.0
258,0.05793948405
259,0.1174573512
260,0.14637837245000002
261,0.15511893005
262,0.08916442205000003
263,0.07103811245
264,0.16302049999999998
265,0.055731249800000014
266,0.13949233805000003
267,0.0
268,0.0
269,0.16074449999999998
270,0.07826946125
271,0.14594583645
272,0.15412907204999998
273,0.05112322880000002
274,0.1148067362
275,0.14498035520000005
276,0.13975127120000003
277,0.10101164045
278,0.08981169619999999
279,0.0995204498
280,0.11655274804999999
281,0.0853092818
282,0.049022067199999984
283,0.06438666125
284,0.0885279042
285,0.11580559380000001
286,0.11676528125
287,0.1096899122
288,0.10682828644999999
289,0.18493537445
290,0.13797004499999999
291,0.09509596605
292,0.08233276205
293,0.09433864845000002
294,0.14617824499999998
295,0.13033065125000004
296,0.07242437404999999
297,0.06832056125
298,0.09971684819999999
299,0.0471122208
300,0.05108806125
301,0.09079338845
302,0.09974364479999999
303,0.15398475125000002
304,0.09523120819999999
305,0.16023460500000003
306,0.061005245
307,0.1077686738
308,0.09356272819999999
309,0.17606771405
310,0.15080482804999998
311,0.10779653119999998
312,0.1135070658
313,0.0911645
314,0.20205724500000002
315,0.12365861804999999
316,0.0
317,0.10715672180000001
318,0.11568531004999999
319,0.11843357805
320,0.08309333780000001
321,0.09536654645
322,0.13981472000000003
323,0.06056940125000001
324,0.11346895220000001
325,0.08563591125000002
326,0.15077187845
327,0.0
328,0.07949679379999999
329,0.13500247219999997
330,0.14240717120000002
331,0.15265575125
332,0.043941301249999995
333,0.13215454605
334,0.0
