,R_save
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0009995002498750624
6,0.0009985012491255621
7,0.001997003496752623
8,0.00299450774113368
9,0.003991014979773227
10,0.0039870259593036885
11,0.003983040925861106
12,0.0039790598754604455
13,0.004974583053995717
14,0.005969111206865286
15,0.006962645328597555
16,0.006955686162851831
17,0.007948234202669071
18,0.007940289940597438
19,0.007932353618817731
20,0.007924425229393626
21,0.007916504764396731
22,0.00790859221590658
23,0.007900687576010621
24,0.008892291086679275
25,0.008883403239516178
26,0.009874024525633603
27,0.010863655685528021
28,0.010852797458955779
29,0.010841950085183709
30,0.010831113553364434
31,0.010820287852661422
32,0.010809472972248968
33,0.01179816915118725
34,0.01278587712804763
35,0.012773097640663275
36,0.012760330926379753
37,0.012747576972430348
38,0.013734336015936165
39,0.01472010879353143
40,0.014705396041114108
41,0.015690198243971564
42,0.015674515886906125
43,0.015658849204360493
44,0.015643198180667978
45,0.015627562800177554
46,0.015611943047253838
47,0.015596338906277072
48,0.015580750361643112
49,0.015565177397763409
50,0.015549619999064995
51,0.015534078149990468
52,0.015518551834997974
53,0.015503041038561195
54,0.01548754574516933
55,0.015472065939327082
56,0.015456601605554642
57,0.015441152728387671
58,0.015425719292377288
59,0.016409801531965116
60,0.016393399931233517
61,0.016377014723905948
62,0.016360645893597196
63,0.01634429342393843
64,0.01632795729857717
65,0.016311637501177294
66,0.016295334015418998
67,0.01627904682499879
68,0.016262775913629474
69,0.0172460215149152
70,0.018228284361976755
71,0.018210065187202164
72,0.018191864222497314
73,0.018173681449661236
74,0.01815551685051115
75,0.018137370406882455
76,0.0181192421006287
77,0.01910063216349664
78,0.020081041326751516
79,0.020060970320927678
80,0.020040919376079176
81,0.02002088847215506
82,0.02000087758912442
83,0.01998088670697637
84,0.01996091580572002
85,0.019940964865384467
86,0.019921033866018765
87,0.01990112278769191
88,0.019881231610492815
89,0.019861360314530303
90,0.01984150887993307
91,0.01982167728684968
92,0.01980186551544853
93,0.019782073545917846
94,0.019762301358465656
95,0.019742548933319764
96,0.01972281625072774
97,0.020702603540831963
98,0.0216814115332949
99,0.021659740957049728
100,0.02163809204055093
101,0.021616464762149578
102,0.022594359350093456
103,0.02257177628227727
104,0.02254921578624301
105,0.022526677839430173
106,0.02350366266917587
107,0.02348017075246505
108,0.024456202565805916
109,0.024431758585230397
110,0.024407339036419572
111,0.025382444144828948
112,0.02535707438556375
113,0.02533172998337928
114,0.02630591116280619
115,0.027279118647900835
116,0.02725185316199589
117,0.027224614927950915
118,0.028196904168402738
119,0.028168721355640716
120,0.02814056671160709
121,0.029111940458022276
122,0.029082843066260133
123,0.02905377475734833
124,0.029024735502218547
125,0.029995225521706585
126,0.02996524528630258
127,0.029935295016151355
128,0.029905374681302627
129,0.02987548425183606
130,0.02984562369786121
131,0.030815293239392586
132,0.031783993595974905
133,0.0317522254864337
134,0.03172048912912592
135,0.0316887844923152
136,0.031657111544296894
137,0.03162547025339805
138,0.03259336083785243
139,0.03256078376555073
140,0.032528239254040935
141,0.03249572727077853
142,0.03246324778325151
143,0.032430800758980395
144,0.03239838616551815
145,0.03236600397045016
146,0.03233365414139424
147,0.032301336646000545
148,0.032269051451951566
149,0.03223679852696211
150,0.03220457783877924
151,0.03217238935518226
152,0.032140233043982676
153,0.03210810887302417
154,0.032076016810182566
155,0.03204395682336579
156,0.03201192888051385
157,0.0319799329495988
158,0.03194796899862468
159,0.031916036995627554
160,0.031884136908675406
161,0.0328517689557432
162,0.0328189336044631
163,0.0327861310721248
164,0.032753361325925774
165,0.03372012458297133
166,0.03368642131002483
167,0.03365275172350807
168,0.033619115789751436
169,0.033585513475119004
170,0.03355194474600844
171,0.033518409568851014
172,0.033484907910111536
173,0.033451439736288335
174,0.03341800501391323
175,0.0333846037095515
176,0.03335123578980182
177,0.034317401471171335
178,0.034283101219825834
179,0.03424883525159013
180,0.0352141037820733
181,0.03517890727654399
182,0.035143745949930756
183,0.035108619767072254
184,0.0350735286928423
185,0.035038472692149804
186,0.036002951979813826
187,0.036966467270188826
188,0.036929519276915276
189,0.0378921084630453
190,0.037854235291168194
191,0.03881590022341091
192,0.038777103721438486
193,0.03873834599657948
194,0.039699127259951214
195,0.039659447972335074
196,0.03961980834417682
197,0.04057970858571188
198,0.040539149156840606
199,0.040498630267128626
200,0.04045815187605703
201,0.04041771394314743
202,0.04037731642796188
203,0.04033695929010284
204,0.040296642489213184
205,0.04025636598497609
206,0.040216129737115046
207,0.04017593370539379
208,0.04113527809949135
209,0.04109416337875223
210,0.042052590002061824
211,0.04301005867772194
212,0.04396657036320148
213,0.04492212601501237
214,0.04487722633883545
215,0.04483237153989609
216,0.04478756157333947
217,0.04574229664423069
218,0.045696577207304925
219,0.046650403716842856
220,0.04760327687654616
221,0.04755569738941318
222,0.04850766570786455
223,0.04845918228386868
224,0.048410747319067214
225,0.04836236076502517
226,0.04831402257335598
227,0.0492652329455965
228,0.049215992332957224
229,0.049166800936322586
230,0.04911765870650117
231,0.049068565594350744
232,0.049019521550778176
233,0.048970526526739416
234,0.04992108072311449
235,0.0498711845904577
236,0.049821338328997974
237,0.049771541888889034
238,0.049721795220334424
239,0.04967209827358746
240,0.04962245099895119
241,0.04957285334677833
242,0.0495233052674712
243,0.04947380671148172
244,0.04942435762931133
245,0.04937495797151092
246,0.04932560768868082
247,0.049276306731470744
248,0.050226555300454785
249,0.05117585409575668
250,0.051124703816800406
251,0.05107360466256072
252,0.05102255658193847
253,0.05097155952388556
254,0.050920613437404914
255,0.050869718271550436
256,0.05081887397542695
257,0.05076808049819014
258,0.050717337789046524
259,0.05066664579725338
260,0.05061600447211869
261,0.05056541376300113
262,0.05051487361930997
263,0.05046438399050507
264,0.05041394482609677
265,0.050363556075645896
266,0.05031321768876369
267,0.05026292961511176
268,0.051212192054277066
269,0.051161005455522164
270,0.05110987001778551
271,0.051058785689931656
272,0.051007752420876254
273,0.05095677015958602
274,0.05090583885507869
275,0.05085495845642294
276,0.05080412891273836
277,0.0507533501731954
278,0.050702622187015295
279,0.05065194490347005
280,0.05060131827188238
281,0.050550742241625625
282,0.05149971701199882
283,0.052447743281851894
284,0.0523953217493363
285,0.05234295261215556
286,0.052290635817940516
287,0.05223837131437436
288,0.05318565929906764
289,0.05313250021930845
290,0.05307939427206277
291,0.053026341404224624
292,0.05297334156274114
293,0.05292039469461246
294,0.052867500746891706
295,0.052814659666684916
296,0.052761871401150996
297,0.05270913589750167
298,0.05265645310300142
299,0.0536033232148425
300,0.05354974667989513
301,0.05349622369470783
302,0.053442754205757594
303,0.05338933815957493
304,0.05333597550274377
305,0.05328266618190145
306,0.05322941014373863
307,0.054175707584874326
308,0.054121558951606086
309,0.054067464439910326
310,0.05501292424556759
311,0.054957938814037786
312,0.05490300834046054
313,0.05584763301978042
