,R_save
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0009995002498750624
11,0.0009985012491255621
12,0.0009975032468775606
13,0.0009965062421330552
14,0.0009955102338950412
15,0.001994015471042572
16,0.00199202245208101
17,0.002989531675017461
18,0.003986043887236335
19,0.003982059835375029
20,0.003978079765574554
21,0.00397410367385484
22,0.004969631806114854
23,0.0049646646578828555
24,0.004959702474316756
25,0.004954745250454371
26,0.004949792981338475
27,0.004944845662016797
28,0.005939403537417081
29,0.005933467102097323
30,0.005927536600246151
31,0.006921112275808125
32,0.006914194622359041
33,0.006907283883106309
34,0.007899880301014248
35,0.008891484618554463
36,0.008882597577456457
37,0.008873719418958249
38,0.008864850134181678
39,0.008855989714257459
40,0.008847138150325168
41,0.008838295433533238
42,0.008829461555038953
43,0.009820136755883491
44,0.009810321526742178
45,0.009800516107924845
46,0.00979072048962607
47,0.009780934662050232
48,0.009771158615411502
49,0.009761392339933828
50,0.009751635825850936
51,0.009741889063406308
52,0.01073165229272824
53,0.010720926003580086
54,0.010710210435360617
55,0.01069950557735426
56,0.010688811418856154
57,0.01067812794917214
58,0.010667455157618744
59,0.010656793033523173
60,0.0106461415662233
61,0.010635500745067654
62,0.010624870559415413
63,0.010614250998636388
64,0.011603142301986075
65,0.011591544958355904
66,0.012579459456148651
67,0.012566886283278938
68,0.01255432567729865
69,0.012541777625647177
70,0.013528742365651528
71,0.013515220384276563
72,0.013501711918125362
73,0.013488216953689455
74,0.013474735477473873
75,0.0144607677258722
76,0.014446314184916806
77,0.01543137534015427
78,0.016415451926520934
79,0.017398544928093625
80,0.017381155078090533
81,0.018363282859121928
82,0.01834492875331571
83,0.01832659299244283
84,0.018308275558167525
85,0.018289976432172356
86,0.01827169559615819
87,0.019252933281719252
88,0.020233190219968406
89,0.02021296714128778
90,0.020192764275579346
91,0.020172581602640235
92,0.021151919352162832
93,0.021130778003485007
94,0.021109657785590468
95,0.021088558677358992
96,0.021067480657691467
97,0.02204592395538493
98,0.022023889048882795
99,0.022001876166275216
100,0.021979885285549304
101,0.02195791638471417
102,0.021935969441800915
103,0.021914044434862584
104,0.021892141341974165
105,0.022869760391107625
106,0.02384640230975719
107,0.02382256782468997
108,0.023798757162196524
109,0.024774470548341254
110,0.024749708458837665
111,0.025724471368923783
112,0.02569875975336264
113,0.025673073836567677
114,0.02564741359285297
115,0.025621778996558264
116,0.02559617002204896
117,0.02557058664371608
118,0.026544529085851296
119,0.027517498072272235
120,0.028489494575948123
121,0.02946051956887571
122,0.030430574022080232
123,0.031399658905616384
124,0.03136827493869423
125,0.031336922340054855
126,0.03130560107834566
127,0.031274311122245366
128,0.031243052440464013
129,0.03121182500174291
130,0.031180628774854613
131,0.03214896397847795
132,0.03211683108094823
133,0.033084230550132696
134,0.03305116285343091
135,0.03401762845777531
136,0.03398362782963161
137,0.033949661185124234
138,0.0349152287401616
139,0.03488033096031136
140,0.034845468060800806
141,0.03581014025664209
142,0.03577434801250751
143,0.03673809179260496
144,0.03670137206067832
145,0.03766418928000798
146,0.037626543913411276
147,0.037588936173367886
148,0.03755136602227007
149,0.038513333672422725
150,0.039474339835668684
151,0.03943488522313928
152,0.039395470045504956
153,0.040355594513225596
154,0.041314759336300834
155,0.04127346522402067
156,0.04123221238521606
157,0.041191000778634135
158,0.041149830363063286
159,0.04110870109733309
160,0.04206711319018933
161,0.042025067100044215
162,0.0419830630349767
163,0.04194110095298272
164,0.042898681061975245
165,0.04385530406940956
166,0.0448109709319089
167,0.04476618235526532
168,0.045720938794690344
169,0.04567524070494053
170,0.045629588290442835
171,0.04658348175541991
172,0.04653692155376532
173,0.04649040788904392
174,0.046443940714742026
175,0.04739702023426753
176,0.047349646900700045
177,0.0473023209167913
178,0.047255042235215296
179,0.04820731105856841
180,0.049158628088994634
181,0.04910949402793617
182,0.050059909326259075
183,0.05100937468425382
184,0.05095839080151094
185,0.0509074578771716
186,0.05185607611017793
187,0.051804245949148266
188,0.051752467592377505
189,0.05270024123796234
190,0.05364706758355159
191,0.05359344732609676
192,0.05453938091197773
193,0.054484868787128174
194,0.05443041114716103
195,0.055375508187493705
196,0.05532016035322335
197,0.05626436808900224
198,0.056208131839038215
199,0.05715145204709515
200,0.058093829406368425
201,0.059035264859235624
202,0.05897625909725738
203,0.05891731231155298
204,0.058858424443175614
205,0.05879959543323741
206,0.05874082522290933
207,0.05868211375342117
208,0.05862346096606143
209,0.05856486680217731
210,0.05850633120317464
211,0.059447354360392855
212,0.0603874369647303
213,0.0613265799562698
214,0.06226478427415459
215,0.06220255060671416
216,0.06313987939171495
217,0.06307677106648585
218,0.06401322606791865
219,0.06394924483246846
220,0.06388532754627908
221,0.06482097439530829
222,0.0657556860650781
223,0.06668946349030042
224,0.06662280735487783
225,0.06755571809215431
226,0.06748819613504072
227,0.06742074166614012
228,0.06835285486787313
229,0.06828453617235301
230,0.06921578601126122
231,0.07014610506572273
232,0.07107549426605685
233,0.072003954541653
234,0.07293148682097168
235,0.07285859178167037
236,0.07378526985085411
237,0.07371152145520109
238,0.07463734702096302
239,0.07556224722384061
240,0.07648622298873432
241,0.07640977498974509
242,0.07633340340054995
243,0.07725660839465236
244,0.07817889064513246
245,0.0781007508243977
246,0.07902218935430835
247,0.07994270690617811
248,0.0798628041506497
249,0.0797829812579454
250,0.07970323814824232
251,0.08062307499167236
252,0.08154199245794755
253,0.08146049121611051
254,0.08237857168466013
255,0.08229623428167697
256,0.08221397917494866
257,0.08313130653209515
258,0.08404771702031895
259,0.08396371130615571
260,0.08487928980559983
261,0.08479445293422992
262,0.08470970085733415
263,0.08562453374003547
264,0.08553895199716686
265,0.08545345579327164
266,0.08536804504285359
267,0.08528271966050191
268,0.08619697981076628
269,0.08711032615778201
270,0.08702325936502062
271,0.0879357798454154
272,0.08884738826136201
273,0.08875858527459404
274,0.0896693712963086
275,0.09057924698716686
276,0.0904887130071697
277,0.09039826951590815
278,0.09030791642293873
279,0.0902176536379083
280,0.09012748107055407
281,0.09003739863070344
282,0.08994740622827395
283,0.08985750377327317
284,0.0907671914256737
285,0.09167596984503835
286,0.09258383994014577
287,0.09349080261886626
288,0.09339735853828769
289,0.09430350810496607
290,0.09520875197492613
291,0.0951135908035369
292,0.09601802499563732
293,0.09592205495566167
294,0.09582618083776495
295,0.0967299027959481
296,0.09763272148380824
297,0.09753513755428919
298,0.09843715140980715
299,0.09833876345237606
300,0.09923997408360807
301,0.09914078370471391
302,0.1000411927165033
303,0.09994120151938536
304,0.10084081051336899
305,0.10074002009806328
306,0.10163883067267791
307,0.10153724263602357
308,0.10143575613663723
309,0.10133437107303239
310,0.10223258759369903
311,0.10213040609685375
312,0.10302782698031518
313,0.10292485064150426
314,0.10382147747744479
315,0.10471720813463875
