,R_save
0,0.0
1,0.0009995002498750624
2,0.0009985012491255621
3,0.0009975032468775606
4,0.0009965062421330552
5,0.0019950104837701036
6,0.0029925167201681345
7,0.0029895256989585714
8,0.0029865376672754546
9,0.003983052872005814
10,0.003979071809664978
11,0.003975094726396947
12,0.003971121618224637
13,0.0039671524811749365
14,0.003963187311278709
15,0.003959226104570785
16,0.003955268857089954
17,0.0039513155648789695
18,0.003947366223984537
19,0.003943420830457316
20,0.004938979630226974
21,0.005933543368727498
22,0.00592761279064781
23,0.005921688140182395
24,0.006915269661281663
25,0.00790785809740232
26,0.007899954191257991
27,0.00889155843494489
28,0.008882671320067384
29,0.00887379308786342
30,0.00886492372945476
31,0.008856063235972048
32,0.008847211598554785
33,0.009837869058226393
34,0.009828036105644459
35,0.009818212981101086
36,0.009808399674773148
37,0.009798596176847337
38,0.009788802477520153
39,0.009779018566997894
40,0.009769244435496646
41,0.009759480073242276
42,0.010749225720345482
43,0.010738481866552034
44,0.010727748751243138
45,0.010717026363685673
46,0.010706314693157252
47,0.0106956137289462
48,0.010684923460351551
49,0.010674243876683033
50,0.010663574967261061
51,0.010652916721416723
52,0.010642269128491769
53,0.010631632177838603
54,0.010621005858820275
55,0.01061039016081046
56,0.010599785073193457
57,0.010589190585364179
58,0.010578606686728134
59,0.010568033366701418
60,0.010557470614710712
61,0.010546918420193261
62,0.010536376772596867
63,0.010525845661379879
64,0.010515325076011182
65,0.010504815005970192
66,0.011493815690621896
67,0.012481827868842164
68,0.012469352278768359
69,0.01245688915804995
70,0.012444438494223813
71,0.013431500524714344
72,0.013418075736583695
73,0.013404664366532136
74,0.013391266401148296
75,0.013377881827034204
76,0.013364510630805284
77,0.013351152799090337
78,0.013337808318531527
79,0.014323977425659431
80,0.01430966060664328
81,0.014295358097291313
82,0.014281069883301018
83,0.014266795950384175
84,0.01425253628426685
85,0.014238290870689372
86,0.014224059695406324
87,0.015209342994061589
88,0.01619364150181365
89,0.017176956202961263
90,0.01815928808081937
91,0.01814113786784504
92,0.01812300579601311
93,0.01810489184719151
94,0.019086296253141344
95,0.01906721949526714
96,0.02004766205449226
97,0.02002762441125938
98,0.020007606795655924
99,0.019987609187664263
100,0.019967631567286787
101,0.019947673914545872
102,0.01992773620948386
103,0.019907818432163035
104,0.019887920562665622
105,0.020867542830968804
106,0.021846185966570033
107,0.02182435069823763
108,0.02180253725426138
109,0.022780245862702896
110,0.02375697725114597
111,0.024732732396322236
112,0.02470801202411202
113,0.024683316359920004
114,0.02465864537905052
115,0.024633999056832577
116,0.02460937736861985
117,0.024584780289790647
118,0.024560207795747878
119,0.024535659861919044
120,0.02551063671363127
121,0.026484639075736584
122,0.026458167672362535
123,0.027431222977037834
124,0.027403805462817905
125,0.028375915602285355
126,0.02834755386755044
127,0.028319220480376477
128,0.028290915412430076
129,0.02926213888528122
130,0.029232891370153502
131,0.029203673087924462
132,0.029174484009375813
133,0.030144824355193528
134,0.030114694595718073
135,0.030084594950944742
136,0.030054525390773884
137,0.03002448588513593
138,0.029994476403991367
139,0.029964496917330708
140,0.030934047645049517
141,0.031902629306573706
142,0.03287024287048518
143,0.03283738905452267
144,0.032804568075957434
145,0.03277177990196847
146,0.03273902449976761
147,0.03270630183659942
