,R_save
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0009995002498750624
6,0.0009985012491255621
7,0.001997003496752623
8,0.0019950074912586176
9,0.001993013480772602
10,0.002990521713175628
11,0.003987032935851115
12,0.003983047895435471
13,0.003979066838068719
14,0.0039750897597698
15,0.003971116656561634
16,0.003967147524471118
17,0.003963182359529118
18,0.003959221157770468
19,0.003955263915233966
20,0.003951310627962368
21,0.003947361292002386
22,0.003943415903404682
23,0.003939474458223868
24,0.004935037202393558
25,0.004930104631476623
26,0.004925176990665552
27,0.004920254275032703
28,0.004915336479655359
29,0.004910423599615724
30,0.004905515630000916
31,0.004900612565902964
32,0.004895714402418803
33,0.004890821134650268
34,0.005885433007579153
35,0.005879550515817455
36,0.005873673903607742
37,0.0058678031650734016
38,0.006861438544218756
39,0.006854580534679307
40,0.0068477293797221065
41,0.006840885072495998
42,0.006834047606156671
43,0.00682721697386666
44,0.0068203931687953285
45,0.007813076433993933
46,0.0078052672621458635
47,0.007797465895567007
48,0.007789672326455995
49,0.007781886547019258
50,0.007774108549471013
51,0.007766338326033261
52,0.007758575868935777
53,0.007750821170416101
54,0.007743074222719534
55,0.008734835267974188
56,0.00872610479794123
57,0.008717383054015253
58,0.008708670027474509
59,0.008699965709605968
60,0.008691270091705313
61,0.008682583165076922
62,0.008673904921033867
63,0.008665235350897901
64,0.008656574445999453
65,0.008647922197677614
66,0.008639278597280135
67,0.009630143886038476
68,0.009620518554818047
69,0.009610902844118578
70,0.010600796994199418
71,0.010590201494954841
72,0.01157911683578947
73,0.011567543505618765
74,0.01155598174299446
75,0.012543931786229846
76,0.012531394123275095
77,0.01351836924159266
78,0.013504857628157785
79,0.013491359519583914
80,0.013477874902372936
81,0.01346440376304023
82,0.013450946088114653
83,0.013437501864138526
84,0.013424071077667623
85,0.014410153965146217
86,0.014395751012657314
87,0.014381362455923025
88,0.015366488530429849
89,0.015351129721303982
90,0.015335786263311673
91,0.015320458141109463
92,0.015305145339369225
93,0.016289348092653214
94,0.016273066885164306
95,0.01625680195074635
96,0.016240553273134412
97,0.016224320836079806
98,0.01620810462335009
99,0.01619190461872905
100,0.016175720806016678
101,0.017159053418904217
102,0.0171419029407244
103,0.018124269854326875
104,0.019105654891953733
105,0.0190865587851152
106,0.01906748176484022
107,0.019048423812051775
108,0.020028885157566966
109,0.02000886628184726
110,0.0209883676648739
111,0.02196689003602345
112,0.02194493412394347
113,0.021923000156803096
114,0.02190108811266836
115,0.022878698219502273
116,0.022855830954915064
117,0.022832986546164526
118,0.022810164970406242
119,0.023786866454693693
120,0.02376309147572848
121,0.023739340259860686
122,0.024715113033214147
123,0.02568991052143682
124,0.025664233449451377
125,0.02663808229158086
126,0.026611457521674233
127,0.027584359613106842
128,0.028556289288655962
129,0.029527247520251508
130,0.029497735028976894
131,0.029468252035444682
132,0.029438798510171876
133,0.029409374423704938
134,0.029379979746619777
135,0.029350614449521705
136,0.030320778752920483
137,0.030290473126980532
138,0.03026019779152128
139,0.03122945296614245
140,0.03119823912009933
141,0.03116705647230313
142,0.031135904991571192
143,0.03110478464675203
144,0.03107369540672529
145,0.031042637240401728
146,0.031011610116723164
147,0.031980114254537534
148,0.03194815012234909
149,0.03191621793831876
150,0.032883817920389406
151,0.0338504507860362
152,0.03481611750189224
153,0.03478131878374942
154,0.03574605509680914
155,0.03571032690580783
156,0.035674634425142356
157,0.03663847786899529
158,0.03660185770121019
159,0.03656527413529194
160,0.03652872713465696
161,0.03649221666275826
162,0.0374552429329604
163,0.03841730665816485
164,0.03837890855056048
165,0.03934004907174933
166,0.03930072868287202
167,0.03926144759473322
168,0.03922220576805183
169,0.03918300316358601
170,0.039143839742133146
171,0.04010421571440488
172,0.04106363179065236
173,0.041022588680416826
174,0.041981086842655294
175,0.0429386269857411
176,0.04289570981733956
177,0.04285283554465856
178,0.04380950437469888
179,0.04376571676412947
180,0.04472147316916283
181,0.04467677404555547
182,0.044632119598733325
183,0.04458750978404194
184,0.04454294455687148
185,0.04449842387265672
186,0.04545344793675202
187,0.046407517454056614
188,0.046361133128765206
189,0.04631479516461851
190,0.04726800376515363
191,0.04822025963345433
192,0.04817206347190166
193,0.04812391548242449
194,0.048075815616874844
195,0.0490272640770279
196,0.04897826131433222
197,0.0489293075299101
198,0.04888040267480774
199,0.04883154670012028
200,0.04978223980686679
201,0.05073198269561555
202,0.050681276066234626
203,0.05163012036801751
204,0.05157851604980859
205,0.05252646356000369
206,0.05247396334655041
207,0.0524215156070736
208,0.0523691202891255
209,0.05331627759018585
210,0.054262488207287116
211,0.05420825283676509
212,0.05415407167450945
213,0.055099444916214095
214,0.056043873257127425
215,0.05598785739180296
216,0.05593189751434988
217,0.05687549381868337
218,0.057818146998274894
219,0.0577603577459028
220,0.058702126503777964
221,0.05864345371366924
222,0.05858483956702889
223,0.05952578425511782
224,0.06046578846875589
225,0.06040535289807247
226,0.06034497773275706
227,0.06128416316230953
228,0.06222240987579048
229,0.06315971881144686
230,0.06409609090658784
231,0.06503152709758576
232,0.06496652807000197
233,0.06490159400896249
234,0.06483672484953325
235,0.06477192052684506
236,0.06570668122596866
237,0.06664050763153992
238,0.0665739004275104
239,0.06650735979739794
240,0.06644088567466191
241,0.06637447799282817
242,0.06730763693536408
243,0.06724036293542869
244,0.0681726564257481
245,0.06810451783861592
246,0.06903594760589367
247,0.06896694615901122
248,0.06989751392896723
249,0.06982765134632958
250,0.06975785859136073
251,0.06968813559426791
252,0.06961848228532812
253,0.06954889859488801
254,0.0694793844533639
255,0.07040944004111666
256,0.070339065788202
257,0.07126826212424578
258,0.07119702947844443
259,0.07212536827956544
260,0.07205327895594768
261,0.0719812616856269
262,0.07290881664646086
263,0.07283594426600462
264,0.07376264497138593
265,0.07368891918930559
266,0.07461476734603792
267,0.07454018986743119
268,0.07446568692903295
269,0.07439125845634026
270,0.07531640462479969
271,0.07624062610943258
272,0.07716392383446063
273,0.07808629872318182
274,0.07800825144809619
275,0.07892978243115656
276,0.0798503923437691
277,0.08077008210654395
278,0.0816888526391711
279,0.08160720461054624
280,0.08252513843902146
281,0.08244265454253068
282,0.08335975333859012
283,0.08327643524429867
284,0.08319320042646329
285,0.0841095490517242
286,0.08502498178630519
287,0.08493999929576415
288,0.08485510174524365
289,0.0847702890498461
290,0.08468556112475879
291,0.08460091788525378
292,0.08451635924668781
293,0.08543138537437728
294,0.08634549693322348
295,0.0872586948373382
296,0.08717147975004451
297,0.08808385208412743
298,0.08799581225195939
299,0.08890736066550066
300,0.08981799798617482
301,0.08972822487474436
302,0.08963854149156121
303,0.09054844799681702
304,0.09045794480041841
305,0.09136703231186227
306,0.09227521119011128
307,0.09218298209346949
308,0.09209084517983285
309,0.0919988003570644
310,0.09190684753311931
311,0.09181498661604473
312,0.09172321751397972
313,0.09263104038503021
