,R_save
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0009995002498750624
10,0.001998001499000625
11,0.0029955047458781856
12,0.003992010988011241
13,0.00398802097203122
14,0.003984034944073169
15,0.0039800529001510565
16,0.003976074836282839
17,0.003972100748490453
18,0.003968130632799808
19,0.00496366473511585
20,0.004958703550972806
21,0.004953747325534552
22,0.004948796053844863
23,0.0049438497309524645
24,0.005938408601786096
25,0.00593247316090475
26,0.005926543652498049
27,0.005920620070636482
28,0.0059147024093964655
29,0.0059087906628603375
30,0.006902385074991411
31,0.006895486139384223
32,0.006888594099264899
33,0.007881209197616458
34,0.007873331927054123
35,0.007865462529825683
36,0.00785760099806174
37,0.008849247573775821
38,0.008840402748614626
39,0.008831566763858389
40,0.008822739610671124
41,0.008813921280225677
42,0.008805111763703712
43,0.008796311052295712
44,0.008787519137200965
45,0.009778236259502613
46,0.009768462909917904
47,0.009758699328798545
48,0.009748945506380955
49,0.009739201432911309
50,0.010728967348520592
51,0.011717743992849906
52,0.012705532354676143
53,0.012692833171912849
54,0.0126801466819859
55,0.012667472872208803
56,0.012654811729907744
57,0.012642163242421579
58,0.01362902764697688
59,0.014614905680313236
60,0.014600298078433863
61,0.014585705076856218
62,0.014571126660987296
63,0.014556562816248678
64,0.014542013528076516
65,0.015526979031796579
66,0.016510960062249558
67,0.016494457353541662
68,0.017477471389170305
69,0.017460002652149646
70,0.017442551375136003
71,0.017425117540678096
72,0.017407701131342088
73,0.01739030212971156
74,0.01737292051838751
75,0.017355556279988322
76,0.017338209397149754
77,0.018320380102399978
78,0.018302068877909822
79,0.01828377595549312
80,0.01926500156673201
81,0.019245746192852218
82,0.01922651006472343
83,0.019207293163109512
84,0.019188095468793562
85,0.019168916962577876
86,0.019149757625283946
87,0.019130617437752427
88,0.01911149638084313
89,0.019092394435434992
90,0.01907331158242606
91,0.01905424780273348
92,0.019035203077293467
93,0.01901617738706129
94,0.019996670962886317
95,0.019976684285262242
96,0.019956717584327446
97,0.019936770840115227
98,0.01991684403267883
99,0.019896937142091446
100,0.01987705014844618
101,0.01985718303185603
102,0.019837335772453873
103,0.01981750835039245
104,0.019797700745844332
105,0.01977791293900191
106,0.02075764515995243
107,0.02073689788842824
108,0.020716171353807124
109,0.02069546553536254
110,0.02067478041238866
111,0.020654115964200366
112,0.02163297242000826
113,0.021611350258668924
114,0.02258924995856031
115,0.02256667199758224
116,0.022544116603281806
117,0.022521583753103612
118,0.022499073424514803
119,0.022476585595005042
120,0.022454120242086498
121,0.022431677343293807
122,0.02240925687618407
123,0.022386858818336807
124,0.022364483147353963
125,0.022342129840859856
126,0.023319299126376238
127,0.023295991481072514
128,0.023272707131766095
129,0.023249446055172627
130,0.023226208228031026
131,0.023202993627103458
132,0.023179802229175317
133,0.0231566340110552
134,0.023133488949574885
135,0.023110367021589303
136,0.02308726820397652
137,0.024063692723512775
138,0.024039641056622707
139,0.024015613429379707
140,0.023991609817756138
141,0.023967630197748387
142,0.024943174795251887
143,0.02591774433568642
144,0.025891839543746704
145,0.025865960643653003
146,0.025840107609526413
147,0.025814280415513893
148,0.025788479035788243
149,0.025762703444548077
150,0.026736453865892858
151,0.02770923102344819
152,0.027681535640116408
153,0.027653867938327185
154,0.027626227890412816
155,0.028598115718608305
156,0.02956903214467666
157,0.029539477889659493
158,0.0295099531741276
159,0.029480457968556258
160,0.029450992243450255
161,0.029421555969343857
162,0.029392149116800784
163,0.029362771656414176
164,0.029333423558806564
165,0.029304104794629846
166,0.02927481533456525
167,0.029245555149323307
168,0.029216324209643825
169,0.029187122486295857
170,0.029157949950077672
171,0.030128306821691788
172,0.030098193571495194
173,0.030068110419499697
174,0.030038057335622138
175,0.030008034289809422
176,0.029978041252038498
177,0.030947578442191384
178,0.030916646329805387
179,0.03188524538394851
180,0.031853376073219926
181,0.03182153861587538
182,0.03178973298007741
183,0.032757459383895425
184,0.03272471829505595
185,0.032692009930942956
186,0.03265933425884806
187,0.03262669124609559
188,0.03259408086004252
189,0.03256150306807846
190,0.03352845808750067
191,0.03349494638526429
192,0.033461468177982664
193,0.03342802343217759
194,0.03439411236427936
195,0.0353592356902521
196,0.03632339437521937
197,0.03628708913346503
198,0.03725032042868396
199,0.037213088724107564
200,0.037175894232629195
201,0.037138736917054355
202,0.03710161674022572
203,0.03806403391489816
204,0.03802598890348897
205,0.03798798191807819
206,0.03795001292065882
207,0.03791208187326186
208,0.03787418873795625
209,0.03883583372672391
210,0.03879701730120994
211,0.038758239672722974
212,0.038719500802485374
213,0.03868080065175825
214,0.03864213918184145
215,0.039603016603948556
216,0.039563433378957104
217,0.039523889717408923
218,0.040483885829635406
219,0.04044342217563277
220,0.04040299896506242
221,0.04036261615750114
222,0.04032227371256611
223,0.04028197158991487
224,0.040241709749245284
225,0.04020148815029551
226,0.04016130675284394
227,0.04112066576658423
228,0.0410795656508755
229,0.042038006864617755
230,0.04199598986625232
231,0.04195401486388725
232,0.0429115820654226
233,0.04386819217830074
234,0.04382434590925696
235,0.04478004371444511
236,0.04473528604956311
237,0.04469057311997834
238,0.04464590488097786
239,0.04560078153776849
240,0.04555520354522699
241,0.04650917135777549
242,0.046462685429381916
243,0.04641624596368538
244,0.04636985291424642
245,0.046323506234671956
246,0.04727670612849038
247,0.047229453048901686
248,0.047182247198777845
249,0.047135088530913
250,0.048087477248023536
251,0.04803941380249827
252,0.04899089864627389
253,0.049941432480710396
254,0.04989151600646681
255,0.0498416494237517
256,0.049791832682698475
257,0.04974206573349038
258,0.04969234852636046
259,0.049642681011591486
260,0.04959306313951593
261,0.05054299511039098
262,0.05049247737414871
263,0.05044201013039644
264,0.050391593328666905
265,0.0503412269185433
266,0.0502909108496592
267,0.05124014532157359
268,0.05118893078352104
269,0.051137767434412076
270,0.05108665522308333
271,0.05103559409842258
272,0.050984584009368686
273,0.050933624904911545
274,0.050882716734092046
275,0.050831859446002
276,0.05078105298978411
277,0.05172979756450697
278,0.05167809361891526
279,0.052625941601305154
280,0.053572842209399806
281,0.05351929614022499
282,0.0534658035903597
283,0.053412364506311365
284,0.05335897883464089
285,0.05330564652196259
286,0.05325236751494414
287,0.05319914176030651
288,0.053145969204823944
289,0.05409235004519894
290,0.054038284727812434
291,0.05398427344872417
292,0.053930316153922846
293,0.05387641278945116
294,0.0548220635512808
295,0.054767268885062635
296,0.0557120292360021
297,0.055656345048859676
298,0.05560071651807621
299,0.055545143588023156
300,0.05648912645300265
301,0.057432165806872715
302,0.05737476234279788
303,0.05731741625349974
304,0.05726012748163217
305,0.0572028959699064
306,0.0571457216610909
307,0.058088104747886414
308,0.05803004567267613
309,0.0589715448774011
310,0.058912602803560615
311,0.05885371964233767
312,0.05879489533484907
313,0.05973563007214558
314,0.059675924294962025
315,0.05961627819371769
