,N_moves
0,4.0
1,1.0
2,3.0
3,1.0
4,11.0
5,11.0
6,11.0
7,2.0
8,1.0
9,1.0
10,10.0
11,12.0
12,27.0
13,12.0
14,1.0
15,3.0
16,1.0
17,4.0
18,23.0
19,5.0
20,14.0
21,1.0
22,6.0
23,7.0
24,1.0
25,7.0
26,1.0
27,4.0
28,24.0
29,4.0
30,1.0
31,3.0
32,3.0
33,1.0
34,1.0
35,6.0
36,9.0
37,1.0
38,26.0
39,13.0
40,1.0
41,4.0
42,1.0
43,7.0
44,23.0
45,7.0
46,17.0
47,7.0
48,16.0
49,1.0
50,13.0
51,1.0
52,3.0
53,5.0
54,1.0
55,2.0
56,15.0
57,5.0
58,5.0
59,2.0
60,1.0
61,30.0
62,15.0
63,8.0
64,7.0
65,3.0
66,7.0
67,1.0
68,1.0
69,3.0
70,13.0
71,1.0
72,1.0
73,5.0
74,1.0
75,33.0
76,23.0
77,41.0
78,14.0
79,15.0
80,34.0
81,35.0
82,1.0
83,14.0
84,3.0
85,4.0
86,6.0
87,13.0
88,23.0
89,8.0
90,11.0
91,1.0
92,17.0
93,7.0
94,7.0
95,3.0
96,37.0
97,27.0
98,6.0
99,15.0
100,1.0
101,0.0
102,1.0
103,9.0
104,1.0
105,3.0
106,1.0
107,15.0
108,5.0
109,1.0
110,13.0
111,1.0
112,29.0
113,17.0
114,14.0
115,7.0
116,1.0
117,1.0
118,1.0
119,1.0
120,15.0
121,1.0
122,23.0
123,1.0
124,1.0
125,3.0
126,8.0
127,4.0
128,1.0
129,6.0
130,1.0
131,17.0
132,2.0
133,14.0
134,10.0
135,2.0
136,26.0
137,1.0
138,8.0
139,1.0
140,14.0
141,1.0
142,7.0
143,2.0
144,3.0
145,13.0
146,1.0
147,19.0
148,12.0
149,20.0
150,12.0
151,10.0
152,5.0
153,1.0
154,28.0
155,8.0
156,2.0
157,1.0
158,2.0
159,3.0
160,7.0
161,25.0
162,9.0
163,4.0
164,11.0
165,21.0
166,1.0
167,7.0
168,1.0
169,1.0
170,44.0
171,5.0
172,2.0
173,9.0
174,29.0
175,1.0
176,1.0
177,17.0
178,1.0
179,36.0
180,3.0
181,1.0
182,13.0
183,1.0
184,1.0
185,2.0
186,6.0
187,3.0
188,4.0
189,24.0
190,26.0
191,1.0
192,1.0
193,1.0
194,5.0
195,19.0
196,13.0
197,1.0
198,1.0
199,1.0
200,2.0
201,1.0
202,20.0
203,10.0
204,1.0
205,1.0
206,3.0
207,1.0
208,3.0
209,1.0
210,15.0
211,17.0
212,3.0
213,10.0
214,14.0
215,1.0
216,1.0
217,1.0
218,3.0
219,1.0
220,18.0
221,0.0
222,13.0
223,1.0
224,5.0
225,29.0
226,1.0
227,31.0
228,7.0
229,1.0
230,16.0
231,1.0
232,2.0
233,3.0
234,1.0
235,4.0
236,2.0
237,15.0
238,10.0
239,1.0
240,1.0
241,13.0
242,20.0
243,1.0
244,21.0
245,4.0
246,1.0
247,42.0
248,19.0
249,1.0
250,29.0
251,1.0
252,1.0
253,36.0
254,1.0
255,1.0
256,6.0
257,1.0
258,24.0
259,1.0
260,7.0
261,1.0
262,16.0
263,1.0
264,1.0
265,1.0
266,6.0
267,1.0
268,5.0
269,1.0
270,1.0
271,2.0
272,1.0
273,3.0
274,5.0
275,2.0
276,1.0
277,5.0
278,1.0
279,1.0
280,1.0
281,12.0
282,1.0
283,8.0
284,18.0
285,3.0
286,1.0
287,23.0
288,1.0
289,1.0
290,1.0
291,21.0
292,14.0
293,17.0
294,7.0
295,4.0
296,12.0
297,1.0
298,1.0
299,8.0
300,1.0
301,1.0
302,1.0
303,11.0
304,14.0
305,9.0
306,1.0
307,3.0
308,9.0
309,2.0
310,1.0
311,5.0
312,4.0
313,1.0
314,10.0
315,1.0
316,7.0
317,11.0
318,1.0
319,1.0
320,17.0
321,5.0
322,1.0
323,2.0
324,2.0
325,17.0
326,24.0
327,1.0
328,4.0
329,1.0
330,1.0
331,48.0
332,5.0
333,1.0
334,1.0
335,1.0
336,2.0
337,15.0
338,6.0
339,2.0
340,3.0
341,3.0
342,3.0
343,1.0
344,1.0
345,3.0
346,38.0
347,1.0
348,8.0
349,13.0
350,3.0
351,3.0
352,1.0
353,3.0
354,7.0
355,1.0
356,2.0
357,7.0
358,1.0
359,6.0
360,4.0
361,1.0
362,12.0
363,9.0
364,11.0
365,8.0
366,1.0
367,5.0
368,4.0
369,35.0
370,1.0
371,5.0
372,12.0
373,16.0
374,29.0
375,3.0
376,7.0
377,12.0
378,3.0
379,1.0
380,3.0
381,10.0
382,3.0
383,3.0
384,6.0
385,1.0
386,9.0
387,1.0
388,8.0
389,1.0
390,5.0
391,4.0
392,5.0
393,3.0
394,1.0
395,14.0
396,7.0
397,20.0
398,1.0
399,1.0
400,1.0
401,1.0
402,3.0
403,4.0
404,1.0
405,1.0
406,1.0
407,3.0
408,2.0
409,3.0
410,14.0
411,15.0
412,36.0
413,7.0
414,2.0
415,1.0
416,2.0
417,1.0
418,1.0
419,1.0
420,10.0
421,14.0
422,3.0
423,2.0
424,1.0
425,3.0
426,2.0
427,9.0
428,4.0
429,11.0
430,7.0
431,7.0
432,1.0
433,2.0
434,1.0
435,1.0
436,2.0
437,1.0
438,1.0
439,1.0
440,1.0
441,1.0
442,2.0
443,1.0
444,1.0
445,1.0
446,1.0
447,6.0
448,13.0
449,25.0
450,1.0
451,17.0
452,16.0
453,1.0
454,1.0
455,1.0
456,2.0
457,5.0
458,1.0
459,1.0
460,3.0
461,3.0
462,2.0
463,2.0
464,1.0
465,26.0
466,2.0
467,8.0
468,5.0
469,2.0
470,7.0
471,2.0
472,18.0
473,5.0
474,3.0
475,4.0
476,3.0
477,4.0
478,19.0
479,4.0
480,9.0
481,14.0
482,5.0
483,2.0
484,32.0
485,6.0
486,11.0
487,1.0
488,5.0
489,9.0
490,3.0
491,4.0
492,12.0
493,4.0
494,11.0
495,13.0
496,2.0
497,18.0
498,3.0
499,7.0
500,1.0
501,7.0
502,3.0
503,1.0
504,2.0
505,1.0
506,1.0
507,1.0
508,1.0
509,3.0
510,14.0
511,1.0
512,1.0
513,1.0
514,1.0
515,1.0
516,1.0
517,7.0
518,1.0
519,11.0
520,2.0
521,12.0
522,4.0
523,4.0
524,4.0
525,4.0
526,12.0
527,8.0
528,10.0
529,3.0
530,1.0
531,7.0
532,7.0
533,1.0
534,1.0
535,3.0
536,7.0
537,8.0
538,20.0
539,6.0
540,1.0
541,6.0
542,6.0
543,5.0
544,1.0
545,1.0
546,1.0
547,1.0
548,15.0
549,2.0
550,46.0
551,1.0
552,1.0
553,16.0
554,23.0
555,1.0
556,18.0
557,9.0
558,1.0
559,10.0
560,5.0
561,1.0
562,3.0
563,1.0
564,4.0
565,10.0
566,3.0
567,2.0
568,1.0
569,1.0
570,5.0
571,1.0
572,5.0
573,19.0
574,2.0
575,1.0
576,4.0
577,4.0
578,2.0
579,2.0
580,1.0
581,5.0
582,3.0
583,2.0
584,1.0
585,1.0
586,28.0
587,3.0
588,1.0
589,1.0
590,3.0
591,1.0
592,1.0
593,21.0
594,2.0
595,0.0
596,1.0
597,5.0
598,3.0
599,9.0
600,22.0
601,7.0
602,3.0
603,1.0
604,5.0
605,3.0
606,4.0
607,4.0
608,4.0
609,37.0
610,27.0
611,3.0
612,4.0
613,1.0
614,4.0
615,11.0
616,2.0
617,37.0
618,2.0
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,4.0
625,18.0
626,25.0
