,Delta_save
0,0.0
1,0.49999000005000005
2,0.02315982419999999
3,0.0
4,0.0
5,0.0
6,0.010375201250000002
7,0.0
8,0.0
9,0.0
10,0.49980002
11,0.0
12,0.003463616450000002
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.13458709620000003
19,0.0
20,2.4500000000010146e-09
21,0.0
22,0.0
23,0.0
24,0.0
25,0.5
26,0.0
27,0.5
28,0.0
29,0.016077831200000007
30,0.5
31,0.0
32,8.81999999999899e-08
33,0.03599512805000001
34,9.800000000004058e-09
35,0.0
36,0.5
37,0.0
38,0.0
39,0.0
40,0.0
41,0.006845670049999994
42,8.69445000000003e-06
43,0.4833017928
44,0.0
45,0.000316512799999999
46,0.0
47,0.0
48,1.7671999999999864e-06
49,0.0
50,0.0
51,0.42308960720000005
52,5.000000000000009e-07
53,4.992800000000163e-06
54,9.800000000004058e-09
55,0.00018779219999999909
56,4.032019999999989e-05
57,0.003900211199999996
58,0.0
59,2.6449999999989067e-08
60,0.0
61,0.0
62,0.0020775457999999973
63,0.46504332405
64,0.001509751250000003
65,0.00024886805000000117
66,4.2050000000003616e-08
67,0.012088570050000002
68,5.2488000000000665e-06
69,0.0
70,0.0005544449999999999
71,0.07859423045
72,2.4500000000010146e-09
73,0.5
74,0.5
75,0.0
76,1.2800000000007839e-08
77,5.024450000000019e-06
78,6.050000000005995e-09
79,0.0001562912000000005
80,0.46981971125000005
81,1.3284500000000332e-06
82,0.0006436872000000008
83,0.0
84,0.00013480819999999984
85,0.5
86,0.5
87,0.0
88,8.446049999999782e-06
89,0.4965858482
90,0.4999800002
91,6.844999999999314e-08
92,0.5
93,0.0
94,7.663219999999934e-05
95,0.005314805
96,7.725245000000065e-05
97,8.449999999995252e-09
98,7.880450000000115e-06
99,0.00018566645000000017
100,0.5
101,0.5
102,5.120720000000018e-05
103,0.0
104,0.4879534472
105,0.00041500805000000004
106,2.8799999999998987e-06
107,0.5
108,0.00024819919999999925
109,1.0305799999999948e-05
110,0.0
111,0.0
112,0.00012832020000000055
113,0.003003125000000001
114,2.0000000000040003e-10
115,0.0001868244499999992
116,0.0001175044499999993
117,0.0
118,9.453125000000055e-05
119,1.799999999996939e-09
120,0.5
121,3.199999999997519e-09
122,0.0
123,0.041691168800000004
124,1.799999999996939e-09
125,0.0
126,0.0
127,0.0001934544499999993
128,1.8120200000000152e-05
129,0.0
130,0.00018973520000000003
131,0.5
132,2.9722049999999957e-05
133,0.4980818432
134,2.649919999999966e-05
135,2.4500000000010146e-09
136,8.862050000000197e-06
137,2.0000000000040003e-10
138,0.0
139,0.5
140,0.00046086480000000164
141,0.0002556060500000004
142,0.0
143,0.013287760200000009
144,0.49958008820000005
145,0.49999000005000005
146,0.47334504019999996
147,0.0
148,8.977999999999956e-05
149,0.03109519220000001
150,8.153644999999934e-05
151,0.0015708012500000024
152,0.0
153,0.5
154,0.00027942479999999985
155,0.009562062050000004
156,0.0
157,7.224020000000037e-05
158,4.99999999995449e-11
159,0.42107746805
160,2.0000000000040003e-10
161,6.249619999999964e-05
162,1.4450000000000592e-06
163,1.6646450000000305e-05
164,0.000618112799999999
165,1.7860499999999003e-06
166,0.08174137444999999
167,7.925404999999988e-05
168,6.055200000000135e-06
169,0.5
170,0.49545039679999997
171,3.362000000000352e-07
172,0.00042224179999999925
173,4.380480000000033e-05
174,8.217620000000069e-05
175,0.012083905799999997
176,1.0035200000000176e-05
177,9.073800000000177e-06
178,0.00013695124999999923
179,0.0
180,0.0
181,0.0
182,0.41506071605
183,5.618000000000057e-05
184,0.0011059104500000007
185,0.00026473004999999944
186,0.0005594512499999993
187,0.0
188,0.00018202319999999973
189,1.4960449999999863e-05
190,0.5
191,0.0001362900500000004
192,8.039120000000031e-05
193,0.48195580205000005
194,2.4081799999999628e-05
195,0.5
196,2.7602450000000354e-05
197,8.051804999999974e-05
198,8.81999999999899e-08
199,9.632720000000004e-05
200,0.00017335219999999943
201,0.5
202,0.5
203,0.5
204,2.5992050000000357e-05
205,0.0012465024500000015
206,0.0
207,2.4500000000010146e-09
208,0.0027572737999999996
209,0.35009201645
210,0.0082330112
