,R_save
0,0.0
1,0.0009995002498750624
2,0.0009985012491255621
3,0.0009975032468775606
4,0.0009965062421330552
5,0.0009955102338950412
6,0.001994015471042572
7,0.00199202245208101
8,0.0019900314251423985
9,0.0019880423882357094
10,0.002985555589246968
11,0.0029825715256895
12,0.003979090694579366
13,0.003975113592435858
14,0.003971140465406937
15,0.003967171309519474
16,0.003963206120804312
17,0.003959244895296262
18,0.003955287629034097
19,0.00395133431806055
20,0.0039473849584223085
21,0.003943439546170012
22,0.003939498077358248
23,0.003935560548045546
24,0.003931626954294376
25,0.003927697292171143
26,0.003923771557746185
27,0.003919849747093765
28,0.003915931856292072
29,0.003912017881423214
30,0.004907608068448279
31,0.004902702912957576
32,0.004897802660171011
33,0.004892907305188331
34,0.005887517092989243
35,0.005881632518183657
36,0.005875753825012059
37,0.005869881007595755
38,0.005864014060061927
39,0.005858152976543624
40,0.006851798001054824
41,0.006844949627240676
42,0.00783760834825293
43,0.00882927490662549
44,0.009819950294025164
45,0.009810135251252525
46,0.00980033001861759
47,0.009790534586315123
48,0.010780249194424753
49,0.011768974582536272
50,0.012756711739375317
51,0.01374346165267929
52,0.01472922530919835
53,0.015714003694696402
54,0.015698297544077016
55,0.015682607091759098
56,0.016666432571927254
57,0.016649774468407087
58,0.01663313301466555
59,0.01661650819406119
60,0.016599899989969174
61,0.016583308385781297
62,0.016566733364905953
63,0.016550174910768115
64,0.016533633006809326
65,0.016517107636487678
66,0.016500598783277795
67,0.01648410643067082
68,0.01746713081204946
69,0.017449672410438218
70,0.01743223145850375
71,0.018414308188680156
72,0.019395403332919354
73,0.019376017622441673
74,0.020356151537861522
75,0.020335805559312935
76,0.02031547991657499
77,0.02029517458932204
78,0.021274389807123817
79,0.02225262629907072
80,0.023229885043399484
81,0.023206666767494038
82,0.02318347169826116
83,0.023160299812505777
84,0.023137151087055996
85,0.024113525748638148
86,0.024089424273627015
87,0.02506484713792124
88,0.02503979481694381
89,0.02501476753576745
90,0.024989765269364885
91,0.025964288242608897
92,0.026937837179897645
93,0.026910912804905242
94,0.026884015340832373
95,0.026857144760781566
96,0.027829801287757295
97,0.02880148564429127
98,0.029772198802068092
99,0.029742441481926094
100,0.03071221415410808
101,0.03068151728838683
102,0.0316503513540656
103,0.03161871681997858
104,0.031587113904616285
105,0.03255504282625085
106,0.033522004302686384
107,0.033488499051009535
108,0.03345502728784011
109,0.034421089229581404
110,0.03538618559217053
111,0.03535081709082903
112,0.036314984190188526
113,0.03627868735441622
114,0.03724192704721541
115,0.03720470373182589
116,0.0371675176211494
117,0.03713036867799983
118,0.037093256865228214
119,0.03705618214572274
120,0.03701914448240867
121,0.037981644088123406
122,0.03794368142536666
123,0.03790575670630082
124,0.03786786989300117
125,0.038829521197455946
126,0.03879071108131656
127,0.038751939755897954
128,0.038713207182428794
129,0.03967401357205156
130,0.040633859635447814
131,0.040593246082588796
132,0.04055267312298601
133,0.04051214071606648
134,0.041471149071172865
135,0.04142969864731362
136,0.04138828965316338
137,0.04134692204731314
138,0.04130559578839529
139,0.042263811084958615
140,0.042221568395218526
141,0.04317886817693246
142,0.04413521113727536
143,0.04509059823259043
144,0.04604503041826501
145,0.04599900839885645
146,0.04595303237846779
147,0.045907102311122994
