,R_save
0,0.0
1,0.0009995002498750624
2,0.0009985012491255621
3,0.0009975032468775606
4,0.0009965062421330552
5,0.0019950104837701036
6,0.001993016470293072
7,0.001991024449833009
8,0.0019890344203978938
9,0.001987046379997696
10,0.0029845605765194375
11,0.002981577507477439
12,0.0029785974200136935
13,0.0029756203111481125
14,0.003972146427778649
15,0.003968176266431544
16,0.003964210073261697
17,0.003960247844302915
18,0.003956289575592967
19,0.003952335263173584
20,0.003948384903090452
21,0.003944438491393211
22,0.004939996274010509
23,0.004935058746500254
24,0.004930126154049979
25,0.004925198491727091
26,0.004920275754603925
27,0.005914858187632807
28,0.0059089462853962925
29,0.0059030402921075404
30,0.006896640451735618
31,0.00688974725788081
32,0.007882361203650046
33,0.008873983031532454
34,0.009864613733150113
35,0.009854754049258908
36,0.009844904220124217
37,0.010834564485771268
38,0.011823235585735515
39,0.01181141825881324
40,0.01279911299318724
41,0.013785820526427434
42,0.013772041595366536
43,0.01475777668622574
44,0.014743026284740257
45,0.014728290626284744
46,0.015713069945998602
47,0.015697364728661272
48,0.015681675208692597
49,0.01566600137040305
50,0.01664984344799385
51,0.016633201925307203
52,0.0176160772857017
53,0.018597970261927884
54,0.018579381586003918
55,0.018560811489466183
56,0.01954176020361964
57,0.020521728459288187
58,0.02050121698656526
59,0.020480726015064444
60,0.021459755774169826
61,0.021438306742911285
62,0.021416879149964846
63,0.022394973223777974
64,0.023372089692319926
65,0.024348229532707412
66,0.025323393721080518
67,0.026297583232603675
68,0.02727079904146664
69,0.028243042120885464
70,0.02921431344310347
71,0.02918511372951716
72,0.03015544345092694
73,0.030125303077662643
74,0.03109469307958402
75,0.03206311417595625
76,0.03203106708532561
77,0.03199905202577007
78,0.03196706896527454
79,0.03293461812173104
80,0.03290169996268883
81,0.03386831495522988
82,0.034833963815844346
83,0.03479914726030627
84,0.03576386575379922
85,0.03672762001091687
86,0.0376904109954137
87,0.037652739420205895
88,0.03861460574762198
89,0.03957551068940347
90,0.03953595495658048
91,0.040495939009597394
92,0.04145496355831344
93,0.04141352931187835
94,0.04137213647898292
95,0.04233028526810938
96,0.04228797613740662
97,0.04224570929469057
98,0.04220348469769438
99,0.04216130230419344
100,0.043118662321880406
101,0.04307556520811541
102,0.04403201141980145
103,0.04398800141338486
104,0.04394403539498068
105,0.04390011332062288
106,0.04485573539626444
107,0.04581040232740261
108,0.046764115068704565
109,0.04671737432400821
110,0.04767018054657292
111,0.04862203443908009
112,0.04957293695338386
113,0.05052288904038698
114,0.050472391400166704
115,0.05142144448222551
116,0.05137004873561659
117,0.05231820460894431
118,0.05226591255036466
119,0.05321317300758569
120,0.05315998642786796
121,0.05410635325802502
122,0.05505177419429886
123,0.05599625018211066
124,0.05693978216593664
125,0.056882870839433955
126,0.05682601639581633
127,0.057768719028104376
128,0.05871047942887589
129,0.058651798290016446
130,0.05959267605284502
131,0.059533113158239476
132,0.06047311004663704
133,0.0604126671580347
134,0.06035228468211463
135,0.06129146280836939
136,0.062229702225852286
137,0.062167503622927896
138,0.06210536718752267
139,0.06304279310737522
140,0.06297978181991158
141,0.0629168335122455
142,0.06385344837130373
143,0.0647891270835763
144,0.06472437033486708
145,0.06565917856041945
146,0.06659305244491678
147,0.06752599292223321
