,N_moves
0,8.0
1,7.993003498250875
2,7.986013989506997
3,7.983029467778355
4,7.976049928080426
5,7.98906736943167
6,8.001072299597155
7,7.994074726084315
8,7.987084146647949
9,8.009086061543853
10,8.00307997852382
11,7.9960803983353905
12,7.9960843159782335
13,7.990091228206142
14,7.9841041305267755
15,7.977123516703161
16,7.970149880004808
17,7.977176216956328
18,7.974200528583558
19,7.974226315161685
20,7.976251076465871
21,7.969278311771753
22,7.962312516357689
23,7.955353683257882
24,7.949401305763371
25,7.959446881669654
26,7.965484416020809
27,7.961520913356121
28,7.968555874961962
29,7.960591301373794
30,7.972624693376419
31,7.989643559250106
32,7.982657408766098
33,7.975678240941245
34,7.974703050295627
35,7.967731832854053
36,7.961767083395928
37,7.954808795456502
38,7.947857462327611
39,7.940913077057918
40,7.943970635201789
41,7.959019140314031
42,7.976051604941404
43,7.988069544366749
44,7.985082968110511
45,7.990095378936988
46,7.991104778858091
47,8.00210817238247
48,7.9971085640142725
49,8.014102958253138
50,8.01808686334234
51,8.011072283768785
52,8.005064215519141
53,7.9980626520853395
54,7.992067586965814
55,7.985079013665499
56,7.983094926695318
57,7.992107325569187
58,7.9891167135496275
59,8.00412009514528
60,8.002116976609404
61,7.995118358941629
62,7.991125237143587
63,7.988135606721655
64,7.982150463686451
65,7.977170803053082
66,7.971196619341884
67,7.967227407328549
68,7.9722576647924885
69,7.96828739226396
70,7.975315590772443
71,7.968343761096508
72,7.966376401015452
73,7.960413006311788
74,7.955455072272497
75,7.952501094189267
76,7.956546570356994
77,7.955590501820906
78,7.957633889625183
79,7.959675235062838
80,7.955717538675969
81,7.949764797507877
82,7.942818505856195
83,7.94087665827413
84,7.9459332533183336
85,7.9389907912960265
86,7.967037777011872
87,7.96207322151261
88,7.959112628587561
89,7.9621519962751295
90,7.957192324114935
91,7.9502386086485535
92,7.9572848469207695
93,7.963324542226196
94,7.967359200354905
95,7.960395323093182
96,7.954437906478396
97,7.950485444802755
98,7.944537933113797
99,7.971579874210136
100,7.968609779383339
101,7.961644652167564
102,7.973676991345807
103,7.971704300699785
104,7.9657355807590555
105,7.958773326305524
106,7.951818030627058
107,7.94886768776786
108,7.940922792527712
109,7.933985338462218
110,7.946045323131421
111,7.97108675709131
112,7.964119154135697
113,7.966154017549854
114,7.959191344868645
115,7.954234631880271
116,7.964275376875893
117,7.959313582396257
118,7.958354748230944
119,7.951399870921368
120,7.954446947512152
121,7.947495976050371
122,7.9445499530858035
123,7.94460537542155
124,7.937664240613533
125,7.930730043471492
126,7.9278007780607265
127,7.933869942700346
128,7.930937538959516
129,7.945999070654709
130,7.9390565428479585
131,7.932120954099485
132,7.9421838017215745
133,7.958233593024201
134,7.9642723400576605
135,7.968306050862201
136,7.962340727473033
137,7.959379867175709
138,7.957421466508867
139,7.970457527012107
140,7.96449005322199
141,7.975520048171294
142,7.976544016139139
143,7.969570958651745
144,7.962604870737051
145,7.954646245179093
146,7.9476950745192445
147,7.952744854554708
148,7.957789587333764
149,7.966827278900647
150,7.9598639332945496
151,7.964901550552626
152,7.960938630462119
153,7.955980171061357
154,7.9640201708903815
155,7.957059630989442
156,7.950106048149873
157,7.94315941541809
158,7.945215228096332
159,7.941271984490039
160,7.934334181407091
161,7.928402812909932
162,7.921477872567195
163,7.917558354453685
164,7.910644253149884
165,7.9037370624920635
166,7.902833777072281
167,7.895934392987252
168,7.8880424045884645
169,7.882157304733804
170,7.8802760880374185
171,7.885393253366717
172,7.914493310084991
173,7.908581772543677
174,7.900677143085862
175,7.913769919554542
176,7.906859604792369
177,7.8999561968915275
178,7.909051692946608
179,7.919137598300985
180,7.9122219185425635
181,7.918306654256164
182,7.9163893062758985
183,7.909476373436043
184,7.902570350074288
185,7.913662233782359
186,7.908751027151893
187,7.906843230023306
188,7.914932342237175
189,7.90802086563324
190,7.905114298051398
191,7.901211135334705
192,7.894313373080498
193,7.899416508139889
194,7.894519540115762
195,7.8916264671121485
196,7.8857377849861
197,7.878855488349433
198,7.876977571819348
199,7.917080542762058
200,7.9351544252780375
201,7.927223236447175
202,7.920299475091406
203,7.913382634036843
204,7.908471706866392
205,7.931551695165376
206,7.942614612011788
207,7.935675466972296
208,7.965724766855382
209,7.9597620234602235
210,7.952805739578705
211,7.973842415501165
212,7.983863562512159
213,7.9758836888864595
214,7.989900796643695
215,7.987911890300222
216,7.983925971369388
217,8.000933541612897
218,8.007929110286947
219,8.001924183639984
220,8.003921260917705
221,8.03390234911269
222,8.052858968453906
223,8.046809134402478
224,8.063753852908823
225,8.058692629667535
226,8.052636964870267
227,8.049585853461101
228,8.063529295886429
229,8.06046729758969
230,8.054409859011392
231,8.047358974594589
232,8.064303143535524
233,8.057242370778367
234,8.052187655765094
235,8.063129996938741
236,8.057069896991777
237,8.06201035686485
238,8.076940881245793
239,8.069867477066637
240,8.072796145255476
241,8.070724384990353
242,8.106635704945385
243,8.139512630777523
244,8.134375686618824
245,8.153231882834097
246,8.147081726029667
247,8.176919725304
248,8.170745892495102
249,8.163578730183763
250,8.156418731452945
251,8.157261891141648
252,8.15410620709253
253,8.147955176400785
254,8.160800798413378
255,8.166637079474436
256,8.168469526171613
257,8.195287647584735
258,8.188095955783051
259,8.188907454078121
260,8.181722139281442
261,8.182540008207697
262,8.187355060673257
263,8.181170797744048
264,8.179990217236558
265,8.18280881771908
266,8.216609108755843
267,8.218391608397267
268,8.22117182667973
269,8.221950265633573
270,8.243717431784864
271,8.243473836150896
272,8.237233482491575
273,8.22999986581742
274,8.22877048064419
275,8.221545322742497
276,8.218325387387432
277,8.214109170108685
278,8.206898666190536
279,8.209690371671606
280,8.212479286842349
281,8.219263415491183
282,8.216045760902986
283,8.208833321361855
284,8.203627091155596
285,8.19642706407798
286,8.199229235927977
287,8.19203360450776
288,8.19184166687207
289,8.207641925076096
290,8.220427890168475
291,8.221207072687047
292,8.223984476912246
293,8.225759604871355
294,8.21853745634075
295,8.211322526349406
296,8.205114307932266
297,8.206908296629987
298,8.199704989986678
299,8.205502386298535
300,8.198300484862955
301,8.22308978972566
302,8.228863812924336
303,8.221638561737006
304,8.224415534688793
305,8.21719472955667
306,8.210980641870957
307,8.203773264917563
308,8.240551102733738
309,8.242309672346199
310,8.235070982019018
311,8.242832030512751
312,8.248586321336827
313,8.250336859746286
314,8.243090146243292
315,8.23685017608213
316,8.237612944521828
317,8.263362456821158
318,8.267097226979258
319,8.288819268731404
320,8.285532093050513
321,8.285246703652161
322,8.27996409825121
323,8.287680276064052
324,8.280396237807116
325,8.273119479948239
326,8.298833503456537
327,8.295536318545537
328,8.302237431670429
329,8.318926849529829
330,8.311611580314906
331,8.307302123463018
332,8.311992476163205
333,8.304684137856196
334,8.3113761077334
335,8.31406338798554
336,8.309751480551272
337,8.340426391615187
338,8.335088634102329
339,8.327757211179689
340,8.334426119514342
341,8.344086863023074
342,8.336746446368378
343,8.333411367461464
344,8.327081121217125
345,8.32075720205549
346,8.320436605151885
347,8.328112330683966
348,8.320787880578337
349,8.320467253011541
350,8.346133952408831
351,8.338791489687782
352,8.332455866009935
353,8.331124076038911
354,8.340788119940923
355,8.333451000380762
356,8.328120214773184
357,8.349781264033782
358,8.342435155823853
359,8.335096390050916
360,8.33276246062558
361,8.370410873958289
362,8.367042147447586
363,8.39666029622575
364,8.399262334910182
365,8.391866770357549
366,8.39747210092191
367,8.392077326208344
368,8.39768244632208
369,8.411277966115861
370,8.42086189618471
371,8.443429750361437
372,8.47097254921165
373,8.469502311781154
374,8.462036542354086
375,8.456577235465176
376,8.466115888902992
377,8.469648006955063
378,8.510158103899636
379,8.502651698998188
380,8.495152796750315
381,8.495657391656112
382,8.489164980470049
383,8.49867106244859
384,8.491176138847942
385,8.497681709923556
386,8.50518027892913
387,8.529662857360984
388,8.522136957453577
389,8.521615081434133
390,8.516096225780526
391,8.52157738897315
392,8.518057571492918
393,8.524536274569886
394,8.51701549868326
395,8.509502239814013
396,8.501996490448883
397,8.503493745330994
398,8.496993501707475
399,8.523483263324959
400,8.52695804267196
401,8.520434346477387
402,8.51391717071879
403,8.530395014626118
404,8.522868382927342
405,8.51534927409883
406,8.510836181371095
407,8.503329098731045
408,8.495829519421969
409,8.494334437443536
410,8.48784334855054
411,8.480359247252638
412,8.47388212656573
413,8.470409980512192
414,8.471938806118878
415,8.464470601415112
416,8.458009361433689
417,8.450555079213366
418,8.44410774779986
419,8.448661363244339
420,8.444214925100168
421,8.436774430422407
422,8.429341372520936
423,8.42691324521207
424,8.41949004356768
425,8.41207426141519
426,8.41366139358769
427,8.42424244167006
428,8.416821909494479
429,8.41340679514216
430,8.406996593447866
431,8.399593298501893
432,8.418184409647818
433,8.414767933476256
434,8.424348375321857
435,8.422924738764813
436,8.433496528131364
437,8.427066246743928
438,8.419642892174469
439,8.418223958749007
440,8.423802945296984
441,8.415383352148261
442,8.428961179882247
443,8.465513942321145
444,8.45805215927035
445,8.457594336022703
446,8.465132972368508
447,8.4646680718464
448,8.492189642988983
449,8.484701197568704
450,8.505206243847995
451,8.497704788331905
452,8.505203334270604
453,8.516692386410263
454,8.511178450991562
455,8.50966802775219
456,8.502162112681972
457,8.49966120102512
458,8.506158291278966
459,8.511649387439608
460,8.525130997247265
461,8.5366001316828
462,8.535064299467225
463,8.550521506564209
464,8.556967761929961
465,8.553412571763115
466,8.552859435759354
467,8.55130735236529
468,8.547757819779218
469,8.540213833952352
470,8.532677388341206
471,8.541140479407332
472,8.536601608363446
473,8.530068273422554
474,8.522541968301692
475,8.51502318572468
476,8.50951091867248
477,8.526992666879705
478,8.523467436827852
479,8.518946229994441
480,8.517428042858015
481,8.510913871900636
482,8.503406711608882
483,8.495907054725715
484,8.491413394501102
485,8.513910732437632
486,8.523392081030899
487,8.518870949515625
488,8.542340343868933
489,8.544796775309344
490,8.561243755044167
491,8.556684790771259
492,8.556128384183781
493,8.552574032975201
494,8.569013239339045
495,8.567445010214268
496,8.569876349534393
497,8.56231025623151
498,8.554751725240775
499,8.547200749003654
500,8.561646325466418
501,8.554088458074649
502,8.546538144773224
503,8.538995378011833
504,8.569441159742954
505,8.563874501912126
506,8.564310409456443
507,8.55674987931206
508,8.555193907418694
509,8.549641489720123
510,8.550091623163683
511,8.546543305699252
512,8.544997535278762
513,8.537456308356944
514,8.532921119642944
515,8.525391963101573
516,8.52486683370317
517,8.517345727422608
518,8.509832138489653
519,8.507323560640089
520,8.499819988865337
521,8.497321418161825
522,8.497823845529979
523,8.496326770222103
524,8.488834189742121
525,8.482348598348077
526,8.474869989054376
527,8.482391358380658
528,8.476911706848044
529,8.469438531728757
530,8.463971826549617
531,8.456511584843922
532,8.465050803649675
533,8.459588484005847
534,8.462127625950869
535,8.454669227524132
536,8.45021678451811
537,8.44476929148011
538,8.43832774296289
539,8.435890633774523
540,8.430457459727771
541,8.423030715640088
542,8.420608895834352
543,8.413191995388742
544,8.406782008386855
545,8.399378927918702
546,8.392982747081204
547,8.401585462976175
548,8.407181079704836
549,8.427763607361303
550,8.427336057528859
551,8.429907435782203
552,8.431476743692468
553,8.430045982329457
554,8.422619649513535
555,8.432192243566996
556,8.424763765562432
557,8.42933671532199
558,8.42191109141862
559,8.415492389678073
560,8.41707610543052
561,8.448643245754926
562,8.44619582621894
563,8.439752851879891
564,8.435315317795054
565,8.427883718277018
566,8.425457047893934
567,8.431028804967504
568,8.428598991069487
569,8.421174104521691
570,8.442742146396233
571,8.435303123761155
572,8.42787153643106
573,8.422446377474106
574,8.419025641464637
575,8.42660282723029
576,8.435171939846752
577,8.428739983884887
578,8.444303462161862
579,8.436862878991287
580,8.429429732685449
581,8.4220040158112
582,8.414585720942824
583,8.408174340911899
584,8.40076986880704
585,8.394372297723775
586,8.394977622763532
587,8.392583842031136
588,8.38619445288368
589,8.379811449932273
590,8.373434826793911
591,8.36706457709197
592,8.36170019470607
593,8.356341174021706
594,8.352986510179607
595,8.345637198325354
596,8.339294732360013
597,8.336956606690489
598,8.330622816978655
599,8.337288861139596
600,8.333953240088983
601,8.333619453742067
602,8.335285001514439
603,8.33794838482127
604,8.342608106575574
605,8.335269167938318
