,Delta_save
0,0.12259171279999999
1,0.2052866888
2,0.14151732004999998
3,0.10351250000000001
4,0.07507812499999998
5,0.2086450802
6,0.07973621780000001
7,0.0717901832
8,0.1430162162
9,0.1973301842
10,0.08313818645000001
11,0.21153609680000002
12,0.16733691004999998
13,0.056653146050000006
14,0.10436966719999997
15,0.17305432805
16,0.15574896719999998
17,0.14834359805
18,0.16733691004999998
19,0.1519989248
20,0.17018944820000004
21,0.087069645
22,0.09563751125
23,0.15851265125000003
24,0.1147492418
25,0.15882248
26,0.0
27,0.13569445125000001
28,0.07713413645
29,0.1002713762
30,0.14908530125000002
31,0.09687481445
32,0.10271778125000001
33,0.18097932845
34,0.1988029568
35,0.19773873845000003
36,0.18104551379999997
37,0.08327688604999998
38,0.16077852180000002
39,0.06378163279999999
40,0.048413384449999985
41,0.11784056045
42,0.11233326005000001
43,0.0490345928
44,0.19617595220000003
45,0.09964094404999999
46,0.0
47,0.09743022244999999
48,0.04768489619999999
49,0.133489445
50,0.057135520800000006
51,0.08008002
52,0.18798259280000001
53,0.19283913044999998
54,0.08946027004999998
55,0.03079417445
56,0.0
57,0.05375920500000001
58,0.07223040319999999
59,0.15591086405
60,0.16765524180000002
61,0.16573827380000003
62,0.0
63,0.029400700050000003
64,0.09641757845000001
65,0.09858132045
66,0.14475966245000002
67,0.17351351405
68,0.12878320005000002
69,0.06572125125000002
70,0.1877496642
71,0.14535214445000003
72,0.0
73,0.06579015379999999
74,0.061390080000000014
75,0.17251350605
76,0.08172520204999999
77,0.12223545679999999
78,0.1558941122
79,0.20967992820000003
80,0.21201118445000003
81,0.037562664049999986
82,0.11115141005000001
83,0.0
84,0.10907252180000002
85,0.20878722
86,0.0
87,0.03984099919999999
88,0.07883229245000001
89,0.02524279805
90,0.04322094005
91,0.08250328205
92,0.16222777604999997
93,0.18434591999999997
94,0.19568768000000003
95,0.0375325202
96,0.1118928818
97,0.1500205088
98,0.1969032258
99,0.04830764445
100,0.07241676244999999
101,0.19603817280000002
102,0.18583046479999998
103,0.0
104,0.0716008482
105,0.040592552450000007
106,0.16593984405
107,0.08122062079999998
108,0.10578620044999999
109,0.12038833805
110,0.15309257780000002
