,R_save
0,0.0
1,0.0009995002498750624
2,0.0009985012491255621
3,0.0009975032468775606
4,0.0009965062421330552
5,0.0019950104837701036
6,0.001993016470293072
7,0.0029905246997080715
8,0.0029875356695234557
9,0.003984049876750319
10,0.004979568067778054
11,0.00497459098825004
12,0.004969618883314258
13,0.005964151997873665
14,0.005958190826461498
15,0.006951735863116709
16,0.006944787601384459
17,0.006937846284441546
18,0.006930911905346652
19,0.007923484707040459
20,0.007915565182095892
21,0.007907653572718484
22,0.007899749870996627
23,0.007891854069026615
24,0.007883966158912644
25,0.007876086132766805
26,0.007868213982709068
27,0.00786034970086728
28,0.007852493279377157
29,0.007844644710382277
30,0.00883630423590913
31,0.008827472347617367
32,0.008818649286800158
33,0.009809335294509502
34,0.010799031111306595
35,0.011787737726887498
36,0.011775955880084012
37,0.01176418580923935
38,0.01175242750258344
39,0.011740680948357968
40,0.012728446384691443
41,0.012715724299349423
42,0.012703014929734881
43,0.012690318263138444
44,0.012677634286863443
45,0.012664962988225899
46,0.012652304354554509
47,0.012639658373190636
48,0.012627025031488296
49,0.012614404316814145
50,0.013601296466422526
51,0.013587701967205712
52,0.013574121055694261
53,0.01356055371830726
54,0.013546999941477369
55,0.013533459711650805
56,0.013519933015287337
57,0.013506419838860263
58,0.013492920168856405
59,0.013479433991776089
60,0.013465961294133135
61,0.013452502062454842
62,0.013439056283281974
63,0.013425623943168749
64,0.013412205028682823
65,0.01339879952640528
66,0.013385407422930613
67,0.013372028704866715
68,0.014358163608709926
69,0.014343812620595274
70,0.014329475976296828
71,0.015314653911353003
72,0.015299346910941855
73,0.015284055209881443
74,0.015268778792880062
75,0.015253517644661293
76,0.01523827174996398
77,0.015223041093542226
78,0.015207825660165371
79,0.016192125684493044
80,0.017175441900700448
81,0.018157775292104047
82,0.018139626591162413
83,0.018121496029851906
84,0.01810338359004196
85,0.01808528925362013
86,0.018067213002492075
87,0.0190486550684566
88,0.019029615932955893
89,0.02001009607695094
90,0.019990095980922003
91,0.019970115874994046
92,0.019950155739186955
93,0.019930215553540593
94,0.02090979554798983
95,0.02188839645198984
96,0.021866518994266712
97,0.021844663403068044
98,0.022822329906413304
99,0.022799518981969115
100,0.02377623110692467
101,0.02375246675799221
102,0.02372872616153245
103,0.02370500929380478
104,0.023681316131092332
105,0.024657146899576998
106,0.024632502075089664
107,0.025607382132985627
108,0.025581787548145062
109,0.02555621854509844
110,0.025530675098276754
111,0.025505157182136546
112,0.0254796647711599
113,0.025454197839854392
114,0.02642825661262815
115,0.02740134181341513
116,0.02737395416542571
117,0.02834609414127236
118,0.028317762213095177
119,0.028289458602687285
120,0.02826118328174507
121,0.028232936221993202
122,0.028204717395184615
123,0.028176526773100473
124,0.02814836432755015
125,0.028120230030371188
126,0.02809212385342929
127,0.028064045768618266
128,0.028035995747860025
129,0.028007973763104543
130,0.028979480036204888
131,0.029950015288542513
132,0.029920080240777854
133,0.029890175113100916
134,0.029860299875606563
135,0.02983045449841955
136,0.029800638951694495
137,0.030770353455490902
138,0.03173909872939846
139,0.03270687574216268
140,0.033673685461560826
141,0.033640028604527784
142,0.03460590563740682
143,0.03557081727595015
144,0.03653476448506964
145,0.03649824797883769
146,0.03646176797086284
147,0.036425324424665076
